,07-ghost,3-gatsu-no-lion,7seeds,91-days,acca-13,aico-incarnation,amagi-brilliant-park,appare-ranman,assassination-classroom,baby-steps,ballroom-e-youkoso,banana-fish,barakamon,blue-lock,blue-period,bocchi-the-rock,boku-no-hero-academia,bungo-stray-dogs,burn-the-witch,chainsaw-man,charlotte,chihayafuru,cider-no-you-ni-kotoba-ga-wakiagaru,deca-dence,dr-stone,drifting-dragons,eighty-six,fire-force,flying-witch,free,fruits-basket,fugou-keiji,giant-killing,gleipnir,great-pretender,hibike-euphonium,horimiya,hyouka,id-invaded,iron-blooded-orphans,jujutsu-kaisen,k-return-of-kings,kabukichou-sherlock,kaze-ga-tsuyoku-fuiteiru,kobayashi-san-dragon-maid,kuroko-no-basket,lycoris-recoil,magic-kaito-1412,mahoutsukai-no-yome,maou-gakuin-no-futekigousha,mawaru-penguindrum,megalobox,mushishi,nagi-no-asukara,no-guns-life,orbital-children,paripi-koumei,peachboy-riverside,planetes,plunderer,princess-principal,psycho-pass,relife,sayounara-zetsubou-sensei,shirobako,sirius-the-jaeger,ssss-dynazenon,standing-on-a-million-lives,suisei-no-majo,sukitte-ii-na-yo,summer-time-rendering,takt-op-destiny,tales-of-zestiria-the-x,tamako-love-story,tantei-wa-mou-shindeiru,tonari-no-kaibutsu-kun,usagi-drop,vanitas-no-karte,vinland-saga,violet-evergarden,vivy-flourite-eyes-song,wotaku-ni-koi-wa-muzukashii,yakusoku-no-neverland,yowamushi-pedal,yuru-camp
tonari-no-kaibutsu-kun,0.0058433881421618835,0.008432628281161874,0.1509958819574536,0.008334594409883909,0.004611648548017502,0.0024030533638915836,0.0036026881297877137,0.0032499563175280213,0.01755974817120764,0.006286902844591631,0.06254987687628771,0.008581564242547891,0.008510266872936179,0.007655403519638704,0.005360396731330927,0.006994533605790727,0.009191873756155348,0.0068180254456889095,0.002172288829927353,0.0034530497235547657,0.009980891169894642,0.004064320105591892,0.0042700287258165374,0.016694819803202098,0.006988619446920445,0.0031957186825763047,0.004560926398006902,0.0036356962141532697,0.007333496003989685,0.4309833575001448,0.013236150346092327,0.008982900001759907,0.02148958043954964,0.003179274456733839,0.009487813240789744,0.006163086884729185,0.003958397091919475,0.006436213849135665,0.0035814760847823163,0.003794806140955164,0.008450645506719508,0.0027575675926354982,0.007984512445529147,0.010176242230959658,0.002798631629037933,0.005268952937525964,0.004271021561656653,0.003510269088694138,0.00573790425339526,0.002495956486245467,0.005329102119096264,0.007888162188847804,0.04265345455767093,0.013437118374872438,0.0069238501861549635,0.0028837362292549874,0.003217265501338687,0.007913638514060104,0.008125445291026934,0.004795060195809374,0.008770335441833053,0.0054260637851384075,0.005967956757690521,0.016598947995174543,0.0062792354142349825,0.0035691206927723367,0.002616348118981538,0.004377761929014892,0.006756332978007358,0.003992079649072577,0.002636428360296849,0.004863042121678232,0.0019186175513323266,0.009573476967402045,0.004093730924570825,1.0,0.003951684880930184,0.003373709833666901,0.0057141058457158295,0.005188148624120488,0.002597835271501161,0.0031176203720813425,0.006409426888822499,0.006350477714144841,0.005208710534309469
usagi-drop,0.005060485802776691,0.012895819410863955,0.008301296120674343,0.007230859546717784,0.008331513042424538,0.002513695434710739,0.003925248209364006,0.0031022367342886494,0.00756925157885276,0.0030218215255733583,0.005037623178480898,0.012053886539724902,0.010815623619136825,0.004755804432424337,0.006218223168182599,0.011817889061784095,0.004064698792233578,0.006227453709328687,0.0037180758968523575,0.0032590308859463506,0.09257527400638497,0.003905332274256003,0.006033072236934643,0.004105939100273837,0.008049064227292891,0.005552932224071287,0.0042792240619914665,0.003663441772729853,0.016690388597572655,0.018676939087939253,0.010668661339545322,0.0059101640673805,0.0048502438833117785,0.007146752803412582,0.009207628981467202,0.050895671201139234,0.002569439688093335,0.00410622664559827,0.0034961054615384947,0.0037683515586003575,0.004023757598445257,0.0053426154145427155,0.015195639553383484,0.0049986042933276185,0.003603745460019198,0.023724548848047814,0.005283532787862395,0.0047982896665098316,0.004803469093967705,0.0019044069476241623,0.00467738085664403,0.0051179486532059665,0.0165880965282877,0.008253014566358297,0.0035749123844667553,0.002508085063480682,0.002920485985276029,0.004166962519717001,0.013765754384547526,0.003884784703229375,0.005375493590291874,0.027313562661898484,0.030768117819786486,0.013355078911685307,0.00965002093829121,0.0035940775059657396,0.004130094917487123,0.003493780531678606,0.003121264174564489,0.003906731880709471,0.0023248825113140283,0.005763592162492429,0.002059028027319864,0.005913142312996246,0.003659056905923321,0.003951684880930184,0.9999999999999999,0.0026723578501545876,0.00822250875103926,0.007593704389548841,0.00268179606307187,0.003700027948370115,0.009089254323418094,0.004529870215285695,0.12012069365417961
vanitas-no-karte,0.01719625655403413,0.006546483328994641,0.005824280675634499,0.012390070114782091,0.006747860248028668,0.0040949479009107035,0.005603031837920814,0.004723100998534841,0.008043876446905993,0.002574384412978122,0.002655082572682138,0.011891818861706312,0.006595894736807014,0.009340645505454213,0.003660249129501749,0.11266567806081251,0.006334724315262568,0.0110143380745814,0.38547920802360197,0.005070660337900947,0.00880660174784136,0.32901188933403774,0.004202715854243093,0.006456253195633061,0.007438412022601541,0.004676429179244366,0.006424801387096816,0.009563473175941322,0.012919023753877084,0.0030664295791925796,0.005516408964965612,0.0037232236752491724,0.0046268818864684475,0.0033352777684738048,0.012094742764515505,0.0029771906427518515,0.0014604231806125494,0.003670502632177,0.005571933798933832,0.005024730265856084,0.012342189875679536,0.004965564937402552,0.008561873022101922,0.005558966765738952,0.004934479221582713,0.0028038898282268664,0.005069054580613975,0.008706867562035828,0.012179256391573278,0.00682804207312246,0.004329736914662116,0.007241297654838438,0.018147448700425367,0.010605900587692936,0.4065527531095991,0.0038934795998403445,0.12012367191965158,0.028251241775744597,0.006713951749729263,0.007929889667096818,0.014033948130536714,0.010754180636109332,0.0019142414839661522,0.00949395045362645,0.00456546239029488,0.056164992248002456,0.07508808585279789,0.006702665889024826,0.005572987742489571,0.0036376394904455663,0.0026060843591901007,0.011388270160146338,0.005576673258482467,0.019814215331924005,0.009628776078966644,0.003373709833666901,0.0026723578501545876,0.9999999999999998,0.0100593255656758,0.012212605399485038,0.006641501013643494,0.001958234134783401,0.007875032363453187,0.003967180463927275,0.004173330449201757
vinland-saga,0.03358679880616922,0.021133299739496746,0.018874526717274,0.039853492288910525,0.02865245520737134,0.006395853734923771,0.027444904330975625,0.014544256167846157,0.016605573828279145,0.007429308194630717,0.004425697479274248,0.034255547316860674,0.01449945531060883,0.027357006468661595,0.008408598686929962,0.01227909113720337,0.013831435322569662,0.028404523659521546,0.014728987615290467,0.011985316273581357,0.01107222275932327,0.008575409249605929,0.008004637549701371,0.03143878350904199,0.030877401653815365,0.0321375337010246,0.02553208399974663,0.03441259348647935,0.00911020484466999,0.005773430786682781,0.015167618454766793,0.013921511254450004,0.021688426720898168,0.0075033116572177615,0.028530721772047834,0.006179300448291212,0.004007568157416674,0.005297927175329986,0.009107508064708213,0.036576385832878616,0.010901913967315187,0.026841713908663908,0.01645846046185955,0.027078755635210953,0.006697170059768565,0.013484344416868384,0.013039065242115953,0.020596761788391493,0.014293833365972721,0.02476781804147681,0.014679622417509015,0.028829038111469286,0.044568419221431683,0.013301555839491667,0.016488240435386384,0.011923568367277477,0.011990867341369834,0.04233637039661329,0.022998865797581813,0.030267013052239167,0.049257886879628184,0.013479433646166715,0.004308420494927031,0.027915082716314637,0.010820684125773028,0.02472710915479721,0.0075947343216141985,0.0497079026944407,0.0769594338913773,0.009954902705263792,0.009425551194895304,0.017212080202773948,0.018365309652350222,0.011299077569579883,0.011290476563532171,0.0057141058457158295,0.00822250875103926,0.0100593255656758,0.9999999999999999,0.024881301864991698,0.0074966126806050295,0.00414516246220567,0.018573511319104393,0.01352489271180109,0.017299214533970243
violet-evergarden,0.03465921391811014,0.009341128133220737,0.011201082561982396,0.025812862321702223,0.03196295058310972,0.008685933634149707,0.013024157822131696,0.013354615159550273,0.014734200825486746,0.004921331122069109,0.0032823176559560233,0.02623897592679892,0.013403357421388927,0.012578219419478573,0.005670458497983467,0.006437271109179701,0.011236002581997778,0.019442627584472776,0.007510823633921977,0.009768472720182277,0.012936532189492601,0.004394818056005471,0.005927297073823868,0.012724027925734942,0.013710245388846402,0.0063208127291157455,0.19344515741578547,0.010984143253498184,0.0068792101348736125,0.004368342584543642,0.011185166178228807,0.012397479563674938,0.010708306050450866,0.005291575981218337,0.018901914662739223,0.005449994459152787,0.002505811173311183,0.009518056198395314,0.00780446981270024,0.013619226211306606,0.008990529074235318,0.006786222409096038,0.01878554754381494,0.011542143633955063,0.0054134327954207745,0.004285327718897918,0.012245950474918627,0.01268906766642872,0.011569274652178507,0.01308352816689817,0.007921507793964663,0.0112474267505739,0.02753558960038744,0.011770877371275036,0.016382233890609502,0.04241993226378439,0.006426284108143069,0.013799511300311807,0.031034529197867592,0.03222826942714462,0.06849597622752349,0.018685593693872904,0.004586403382037529,0.02007109800549358,0.014663883080871246,0.05367568522583247,0.008179871896455608,0.00942952100265913,0.011255520650225139,0.004286092130276842,0.003106754753875867,0.016384551545215887,0.011127497465113191,0.00813786983012832,0.012990082392127174,0.005188148624120488,0.007593704389548841,0.012212605399485038,0.024881301864991698,1.0000000000000002,0.012224341190460604,0.004967750363404527,0.016636593191122213,0.0066671324268049404,0.011349422831785314
vivy-flourite-eyes-song,0.0172827322632231,0.007294735547959128,0.010260187259443705,0.008349542674778348,0.00968217856439166,0.00962532833098762,0.0057551352715220555,0.004109314498745348,0.014099475482667647,0.003799312135613082,0.0029550046419520586,0.013180512664804422,0.008225126314598959,0.008493658356008885,0.004142626144527726,0.012163241070230268,0.0075008458568875894,0.01166095623917656,0.00475889463672626,0.004421303204428202,0.006923463673407989,0.0030970771932583873,0.006094120405382263,0.010757203320183685,0.015017785953266952,0.003556428899927903,0.009658104913037792,0.011826707077740096,0.0035625106301583683,0.004674185252902317,0.005689524551695051,0.039206185419929686,0.006330094847240097,0.004593422589597583,0.015296876835010218,0.010392014959908944,0.0018448870961259721,0.004637597141402513,0.007884838510529499,0.0155542938127486,0.0053576471816264,0.0063472738415488745,0.013147367987238165,0.008281972713042615,0.00405633343954168,0.0037531451583821293,0.016795776066143072,0.006236187038807228,0.007020399088658344,0.006586775265697457,0.008863522060833353,0.008733002105422936,0.01602113585839366,0.012571325770038584,0.012210306131328758,0.13321618770793964,0.01594479288871327,0.00735794179406114,0.042145017382551726,0.008897809297623587,0.010604154398294817,0.021484602208096455,0.003769436929460044,0.011973207208803557,0.008798946360186178,0.006453998975229781,0.004825183858939427,0.006336617376255827,0.019378597073708766,0.003912404282781088,0.004633642732687285,0.024714492931465472,0.006430439452569064,0.009698686073131528,0.013934287509497302,0.002597835271501161,0.00268179606307187,0.006641501013643494,0.0074966126806050295,0.012224341190460604,0.9999999999999999,0.0021167910936540097,0.010668847740245896,0.005300459396494868,0.005732251635224894
wotaku-ni-koi-wa-muzukashii,0.004158691464895877,0.005812536365383372,0.01174716052432591,0.007264159685004999,0.0035060915871601714,0.0020353924248783916,0.003461803291462146,0.0020043746644422297,0.007290619009417632,0.008573424861185576,0.0018347621743418563,0.005314576037093357,0.019313879525509822,0.005797620217514844,0.0043520800862574364,0.005650134732314223,0.03510334698603426,0.004395110198133989,0.0027307286110243158,0.0023761332698434773,0.013827596322836486,0.007886004672907555,0.006979192404850717,0.0036665159551419048,0.0038757388951224693,0.004443551893629521,0.003114308565875377,0.0032254745122472913,0.013419871391005525,0.0029445594195583896,0.0056959134708990024,0.024485208620625074,0.00366331718784973,0.005141736952325054,0.011522500154643922,0.005623669251202803,0.0035312890758451036,0.0037774363971728336,0.003262460516993238,0.0036200885441121013,0.004870141393497128,0.0019393496256142513,0.005436979327562113,0.005813357507488472,0.0036838282085296875,0.004595963255973003,0.003997136634948462,0.003418398785445455,0.003128626021144998,0.0037951314043459736,0.0028936295003453173,0.005266717810062519,0.00738408131509053,0.0023911836938571283,0.0027616148012567805,0.0020418748535848746,0.0022035333478101693,0.004536789212361925,0.006593070889849396,0.0034507803450160375,0.004253807826123403,0.006163342953354141,0.002878886446627748,0.011320945433755069,0.009963855957388443,0.0094332571282026,0.0025381451154985295,0.00456074463792322,0.002409694894798913,0.003813741964683971,0.0015586087774839227,0.003943874576051059,0.0014461396090627836,0.0036214965050616905,0.004923810626657479,0.0031176203720813425,0.003700027948370115,0.001958234134783401,0.00414516246220567,0.004967750363404527,0.0021167910936540097,1.0,0.0054361343066742325,0.003924800349879852,0.006403876882799254
yakusoku-no-neverland,0.016031015363282938,0.010816997374439556,0.013344315010879473,0.04716439953533968,0.01907039979826147,0.009744671906428325,0.007868092308466367,0.008042102706210025,0.017380653783161542,0.007306539589031423,0.0035532544214122125,0.024097445194769782,0.009781643282451945,0.014775970872641493,0.008751700706664747,0.008981234614353344,0.011472178680232504,0.01931714670872719,0.009963425567442922,0.007578731367508291,0.012434753145298735,0.003905007106886258,0.008461550710862529,0.01145058757433845,0.025695980351062266,0.00895470006547564,0.014241229575193491,0.017297043798129404,0.00596573972773924,0.008224408429038122,0.009971691890923791,0.010520411651417018,0.009103266919091706,0.008225899406224608,0.022802893870979137,0.0054437402953156425,0.002545115756675008,0.0071714646655002025,0.011124769173212649,0.013113872781535035,0.009782151866560658,0.009207034279857734,0.02396715308176314,0.007948089769209844,0.005586777503593877,0.006665475895709545,0.013999635949042093,0.011741054576240547,0.008620555775433839,0.006817607349449696,0.0074290318866179275,0.010600787565257883,0.020465225656376887,0.009367635567025488,0.014643949102426272,0.008990780320313628,0.007404032683816337,0.0475583398115121,0.014038336442536816,0.010433716170032083,0.017346954609250485,0.021739703506501538,0.004159417975760726,0.039857858574004736,0.06350750152087767,0.01748012255393261,0.005546952241832834,0.010303486545109522,0.008135625401040767,0.004292765379979621,0.0037942919877855725,0.020160512859351783,0.008944639987235952,0.005348753350798953,0.010260209738150393,0.006409426888822499,0.009089254323418094,0.007875032363453187,0.018573511319104393,0.016636593191122213,0.010668847740245896,0.0054361343066742325,1.0,0.00915394491956712,0.010989868882989638
yowamushi-pedal,0.010550316018455432,0.012609928537860226,0.010110286690737496,0.007033838154492949,0.008098315609317142,0.007431112158955777,0.005580493488174984,0.011685383220772342,0.01527237783811418,0.01720115680983518,0.00853959179940405,0.011344081895983881,0.019280450810251815,0.022991842150808843,0.008775561614042577,0.009613799028185177,0.009462810575841968,0.008910753995357321,0.004148239380421365,0.00605980702869695,0.009851372600168298,0.012627219228530707,0.007293578374344559,0.008410569630354003,0.017477767712043207,0.01337791930387585,0.005953892515412046,0.011758496937303317,0.005827289194860431,0.014233231895534172,0.008221330269347148,0.006210702415995075,0.019644407910922906,0.0049451017544242405,0.014071141349139173,0.012824855259685285,0.0034304595322478242,0.0065006744162921315,0.0067991284949934895,0.0071207946977804104,0.013702844819401346,0.024193639306222998,0.00921840651794281,0.0738033569251625,0.0029075651033129463,0.02472579390745469,0.0062691794247352415,0.009699473282082687,0.004905141633737358,0.004895157640451585,0.006663923370589134,0.019949656333676166,0.013207234614770825,0.007557753880989598,0.006111920352292877,0.00687156161468549,0.005808671759773753,0.01098237775129781,0.011258315859658478,0.00963104238292302,0.018528621713044337,0.03458352145984486,0.003935422554720232,0.014265326158527804,0.015571440843563256,0.0228004577490806,0.004174256791259358,0.010697575261146548,0.006231688349915229,0.004673093701510753,0.006830514045883369,0.008441168144557002,0.006196976957275468,0.005348387959647942,0.005544244006146571,0.006350477714144841,0.004529870215285695,0.003967180463927275,0.01352489271180109,0.0066671324268049404,0.005300459396494868,0.003924800349879852,0.00915394491956712,1.0,0.02187803941716016
yuru-camp,0.010494295965697516,0.018116912827052294,0.03221345195620879,0.02168995232735315,0.010514236567340176,0.0059447252422139725,0.0070307036574010625,0.007901254632075668,0.014577027769746285,0.006681105660377456,0.003621142432291848,0.020865171235731218,0.016591689498641746,0.011601547531186716,0.007977268154245069,0.013726375413408367,0.011062939056391188,0.00996415828640785,0.007270245473245016,0.015273084241273572,0.02441493960073972,0.010759675413028047,0.0386625101606141,0.01103126200506849,0.015330388121071802,0.014903295630099832,0.010860971262169353,0.013190072218712656,0.015364167240728463,0.012146431830490549,0.023031416382115148,0.009262295146216262,0.008471393217180954,0.0056769017368490686,0.018391062285317318,0.013452436231310946,0.004123714758479201,0.008288935960460535,0.006820255283082405,0.006758665953221599,0.008430751484289635,0.0038619486479095602,0.01496423614585448,0.015436763540432042,0.0068320809324514875,0.011254073943009424,0.0176999622262275,0.007666807915210139,0.007713448363116155,0.005605465476567164,0.006381428332683462,0.011210624624742578,0.027092296290471465,0.010609942114693112,0.006809636113432991,0.00781684246834425,0.005645578415316214,0.009467540303488169,0.0211593084194711,0.00703061445300257,0.009001981673237439,0.008598694839162218,0.005045376578616499,0.03357029290962006,0.020732626143802103,0.008041999113212354,0.004892058429605775,0.010254949406657327,0.004545000890916668,0.013341633878046662,0.010833931165537417,0.008987246133494676,0.005564501451991848,0.00835673970527367,0.008477702473502994,0.005208710534309469,0.12012069365417961,0.004173330449201757,0.017299214533970243,0.011349422831785314,0.005732251635224894,0.006403876882799254,0.010989868882989638,0.02187803941716016,1.0
